,Unnamed: 0,ISBN,rating
36317,40748,0753450690,8.0
36318,54608,1582341222,8.0
36319,40750,0753451182,8.0
36320,54609,1582341281,8.0
36321,14450,0373706421,8.0
36322,14486,037370772X,8.0
36323,54580,1581306571,8.0
36324,54639,1582432732,8.0
36325,54571,1580800564,8.0
36326,14537,0373709463,8.0
36327,14534,0373709366,8.0
36328,14533,0373709331,8.0
36329,14531,037370920X,8.0
36330,14526,0373708734,8.0
36331,14524,037370870X,8.0
36332,14523,0373708661,8.0
36333,14521,0373708513,8.0
36334,54548,1580174108,8.0
36335,14515,0373708378,8.0
36336,54556,1580620671,8.0
36337,54558,1580623336,8.0
36338,54564,1580628362,8.0
36339,54565,1580630200,8.0
36340,54568,1580632254,8.0
36341,54611,1582341559,8.0
36342,14447,037370626X,8.0
36343,54613,1582341591,8.0
36344,54614,1582341885,8.0
36345,54626,1582348103,8.0
36346,54629,1582400342,8.0
36347,14378,0373691351,8.0
36348,40759,0753701995,8.0
36349,54634,1582431337,8.0
36350,54636,1582432228,8.0
36351,14373,0373691300,8.0
36352,14372,0373691289,8.0
36353,14370,0373691262,8.0
36354,40761,0753704870,8.0
36355,40762,0753705699,8.0
36356,14365,0373691165,8.0
36357,14364,0373691149,8.0
36358,14363,0373691122,8.0
36359,14362,0373691114,8.0
36360,14388,0373691491,8.0
36361,14389,0373691505,8.0
36362,54625,1582344604,8.0
36363,14428,0373705026,8.0
36364,14441,0373705956,8.0
36365,14439,0373705905,8.0
36366,40753,0753454947,8.0
36367,54616,1582342601,8.0
36368,14435,0373705638,8.0
36369,14431,0373705204,8.0
36370,14427,0373705018,8.0
36371,14398,037369167X,8.0
36372,14423,0373704623,8.0
36373,40758,0753505843,8.0
36374,14414,0373702566,8.0
36375,14409,0373691882,8.0
36376,14408,0373691874,8.0
36377,14399,0373691688,8.0
36378,54380,1577480228,8.0
36379,40677,0752827804,8.0
36380,54374,1577312031,8.0
36381,15563,0375703896,8.0
36382,15554,0375703128,8.0
36383,40617,0752530127,8.0
36384,54152,1574862170,8.0
36385,15545,0375702032,8.0
36386,15541,037570177X,8.0
36387,54156,1574883844,8.0
36388,15534,0375701117,8.0
36389,15532,0375700935,8.0
36390,40618,0752531662,8.0
36391,43081,0792277279,8.0
36392,43079,0792274512,8.0
36393,15525,0375700684,8.0
36394,15519,0375509259,8.0
36395,54165,1575660261,8.0
36396,40624,0752544373,8.0
36397,15555,0375703438,8.0
36398,15567,0375704043,8.0
36399,15510,037550852X,8.0
36400,15571,0375704299,8.0
36401,15599,0375705694,8.0
36402,15598,0375705619,8.0
36403,54138,1574320831,8.0
36404,40610,0752426060,8.0
36405,40611,0752515187,8.0
36406,15592,0375705163,8.0
36407,15591,0375705104,8.0
36408,15590,0375705090,8.0
36409,15587,0375705031,8.0
36410,15586,0375704965,8.0
36411,15585,0375704949,8.0
36412,15584,0375704930,8.0
36413,15582,0375704892,8.0
36414,15580,0375704833,8.0
36415,15574,0375704779,8.0
36416,15511,0375508546,8.0
36417,54169,1575660571,8.0
36418,15417,0375422692,8.0
36419,15463,0375504001,8.0
36420,54194,1575664755,8.0
36421,15453,0375503196,8.0
36422,15452,037550298X,8.0
36423,15448,0375502726,8.0
36424,54199,1575666200,8.0
36425,54201,1575666405,8.0
36426,15435,0375501517,8.0
36427,54202,1575666529,8.0
36428,54203,1575666650,8.0
36429,54204,15756667474,8.0
36430,15428,0375500626,8.0
36431,15423,037550012X,8.0
36432,15422,0375433732,8.0
36433,15421,0375433112,8.0
36434,15420,0375431187,8.0
36435,40635,0752597558,8.0
36436,15467,0375504494,8.0
36437,15507,0375508392,8.0
36438,54188,1575663864,8.0
36439,15505,0375508317,8.0
36440,15504,0375508147,8.0
36441,15502,0375507930,8.0
36442,40625,0752548182,8.0
36443,15496,0375507493,8.0
36444,54173,1575661381,8.0
36445,15493,0375507345,8.0
36446,40627,0752548298,8.0
36447,54176,1575662140,8.0
36448,15482,0375505547,8.0
36449,15481,0375505520,8.0
36450,15480,0375505393,8.0
36451,15476,0375505229,8.0
36452,15475,0375505210,8.0
36453,15471,0375504907,8.0
36454,54137,1574320114,8.0
36455,15603,0375705910,8.0
36456,15607,0375706143,8.0
36457,15767,0375757058,8.0
36458,54015,1573220450,8.0
36459,54016,1573220485,8.0
36460,15748,0375756590,8.0
36461,54037,1573222127,8.0
36462,43095,0793100089,8.0
36463,54045,1573222518,8.0
36464,54048,1573223328,8.0
36465,54050,1573223581,8.0
36466,54051,1573225029,8.0
36467,54056,1573225487,8.0
36468,54059,1573225681,8.0
36469,54060,1573225770,8.0
36470,54062,1573225835,8.0
36471,54067,1573226130,8.0
36472,54070,1573226491,8.0
36473,54011,1573220019,8.0
36474,40585,0752213415,8.0
36475,54133,1573927589,8.0
36476,54003,1572971835,8.0
36477,53969,1572313439,8.0
36478,53971,1572316306,8.0
36479,53973,1572316381,8.0
36480,53974,1572316861,8.0
36481,43099,0793818664,8.0
36482,53981,157243483X,8.0
36483,53985,1572702087,8.0
36484,40577,0752202014,8.0
36485,15787,0375757449,8.0
36486,53987,1572702281,8.0
36487,53990,1572702567,8.0
36488,40578,0752205099,8.0
36489,53996,1572810173,8.0
36490,15781,0375757376,8.0
36491,40581,075221084X,8.0
36492,40594,0752223844,8.0
36493,54078,1573228184,8.0
36494,54082,1573228281,8.0
36495,54083,1573228737,8.0
36496,54113,1573440388,8.0
36497,15651,0375719288,8.0
36498,54114,1573440493,8.0
36499,15649,0375718990,8.0
36500,15647,0375718877,8.0
36501,15646,0375713913,8.0
36502,15645,0375713808,8.0
36503,54119,1573441546,8.0
36504,40606,0752405055,8.0
36505,15639,0375713042,8.0
36506,54121,1573441651,8.0
36507,15634,037570924X,8.0
36508,54130,1573921998,8.0
36509,15614,0375706852,8.0
36510,15612,0375706704,8.0
36511,54112,1573420387,8.0
36512,54110,1573326068,8.0
36513,15655,0375724389,8.0
36514,43092,079248424X,8.0
36515,43094,0792727770,8.0
36516,54087,1573229334,8.0
36517,54090,1573229385,8.0
36518,54091,1573229547,8.0
36519,54099,1573240230,8.0
36520,15690,0375750525,8.0
36521,15684,0375727132,8.0
36522,15658,0375724540,8.0
36523,54103,1573241075,8.0
36524,15675,0375726349,8.0
36525,43091,079245815X,8.0
36526,15668,0375725466,8.0
36527,40602,0752272144,8.0
36528,15659,0375724605,8.0
36529,15418,0375430768,8.0
36530,40638,0752801090,8.0
36531,54370,1577310241,8.0
36532,15150,0374148570,8.0
36533,15142,0374126313,8.0
36534,54288,1575843102,8.0
36535,54297,1576575152,8.0
36536,15134,0374115370,8.0
36537,15133,0374111197,8.0
36538,15128,0374103836,8.0
36539,43063,0791424685,8.0
36540,15121,0373970153,8.0
36541,15120,0373970137,8.0
36542,15112,0373872461,8.0
36543,15103,0373872070,8.0
36544,15102,0373871279,8.0
36545,54311,1576734013,8.0
36546,54312,1576734064,8.0
36547,54316,1576734781,8.0
36548,15149,0374148511,8.0
36549,54286,1575840979,8.0
36550,15081,0373835787,8.0
36551,15156,0374165890,8.0
36552,15182,0374234574,8.0
36553,15181,0374232105,8.0
36554,15180,0374228949,8.0
36555,15179,0374226075,8.0
36556,15177,0374216495,8.0
36557,15173,0374195625,8.0
36558,54280,1575669226,8.0
36559,15171,0374190666,8.0
36560,54281,1575724103,8.0
36561,54282,1575727331,8.0
36562,15165,0374178879,8.0
36563,15163,0374175837,8.0
36564,15162,0374175403,8.0
36565,15159,0374172846,8.0
36566,15158,0374168504,8.0
36567,15084,0373835841,8.0
36568,15079,0373835744,8.0
36569,15408,0375421890,8.0
36570,54345,1576739694,8.0
36571,15032,0373833512,8.0
36572,15030,0373833423,8.0
36573,15029,0373833415,8.0
36574,54349,1576751996,8.0
36575,54350,1576752453,8.0
36576,40673,0752824708,8.0
36577,54352,1576831205,8.0
36578,15015,0373832524,8.0
36579,15014,0373832478,8.0
36580,54353,1576831280,8.0
36581,54355,1576832899,8.0
36582,54357,1577180941,8.0
36583,54360,1577192613,8.0
36584,15003,0373825072,8.0
36585,14997,0373822405,8.0
36586,15034,0373833660,8.0
36587,54343,157673899X,8.0
36588,54318,1576736083,8.0
36589,15039,0373834063,8.0
36590,15077,0373835701,8.0
36591,15071,0373835531,8.0
36592,54321,157673627X,8.0
36593,40665,0752816950,8.0
36594,54322,1576736288,8.0
36595,40666,0752816985,8.0
36596,54324,1576736563,8.0
36597,15058,0373834802,8.0
36598,40667,0752817116,8.0
36599,54335,1576737659,8.0
36600,40668,0752817647,8.0
36601,40669,0752817892,8.0
36602,15044,0373834357,8.0
36603,15043,0373834349,8.0
36604,43057,0790009315,8.0
36605,15183,0374236488,8.0
36606,15184,0374237239,8.0
36607,15187,0374251207,8.0
36608,40642,0752803484,8.0
36609,54226,1575667614,8.0
36610,15339,0375410538,8.0
36611,15333,0375408452,8.0
36612,15332,037540838X,8.0
36613,15328,0375407278,8.0
36614,54230,1575667673,8.0
36615,40646,0752805800,8.0
36616,54234,1575667770,8.0
36617,15320,0375406182,8.0
36618,15319,0375406131,8.0
36619,15318,0375406123,8.0
36620,15316,0375405917,8.0
36621,15313,0375405585,8.0
36622,15312,0375405445,8.0
36623,40648,0752808478,8.0
36624,40643,0752804022,8.0
36625,15349,0375411151,8.0
36626,15188,0374261865,8.0
36627,40641,0752802593,8.0
36628,15407,0375421882,8.0
36629,15406,0375421815,8.0
36630,15401,0375420673,8.0
36631,15399,0375419071,8.0
36632,15398,0375418954,8.0
36633,15394,0375415351,8.0
36634,15393,0375415319,8.0
36635,15388,0375414657,8.0
36636,15383,0375414207,8.0
36637,15380,0375413847,8.0
36638,15373,0375413065,8.0
36639,54220,1575667290,8.0
36640,54222,1575667371,8.0
36641,15354,037541164X,8.0
36642,15352,0375411550,8.0
36643,54242,1575668076,8.0
36644,15300,037540273X,8.0
36645,54244,1575668165,8.0
36646,54245,1575668181,8.0
36647,54258,1575668564,8.0
36648,40655,0752809482,8.0
36649,15237,0374500606,8.0
36650,43066,0792234235,8.0
36651,54262,1575668750,8.0
36652,15224,0374419302,8.0
36653,15220,0374404143,8.0
36654,15214,0374387788,8.0
36655,54269,1575668874,8.0
36656,54274,1575669099,8.0
36657,54275,1575669161,8.0
36658,15195,0374281602,8.0
36659,15194,0374276609,8.0
36660,15193,0374272530,8.0
36661,40658,0752814265,8.0
36662,40654,0752809423,8.0
36663,15261,0374523444,8.0
36664,15267,0374525234,8.0
36665,15283,0375400184,8.0
36666,15293,0375401601,8.0
36667,54246,1575668203,8.0
36668,15289,0375401199,8.0
36669,15288,0375401091,8.0
36670,54247,1575668211,8.0
36671,15285,0375400478,8.0
36672,54248,1575668238,8.0
36673,15272,0374525838,8.0
36674,15280,0374529035,8.0
36675,15279,0374528551,8.0
36676,15277,0374528349,8.0
36677,54249,1575668270,8.0
36678,15275,0374527229,8.0
36679,15273,0374526001,8.0
36680,53205,1565040384,8.0
36681,38264,0712183798,8.0
36682,52689,1559704799,8.0
36683,52778,1560763361,8.0
36684,18815,0394621336,8.0
36685,18816,0394700031,8.0
36686,19807,0399149384,8.0
36687,52775,1560762365,8.0
36688,19806,0399149368,8.0
36689,52409,1557738815,8.0
36690,18819,0394700163,8.0
36691,52774,1560761563,8.0
36692,18826,0394704843,8.0
36693,52410,1557738823,8.0
36694,52411,1557739218,8.0
36695,19798,0399149279,8.0
36696,19796,0399149252,8.0
36697,40175,0747541094,8.0
36698,19793,0399149228,8.0
36699,40176,0747541604,8.0
36700,52772,1560761164,8.0
36701,18832,0394711890,8.0
36702,18834,0394712978,8.0
36703,18835,0394713311,8.0
36704,18836,0394713346,8.0
36705,19790,0399149007,8.0
36706,18837,0394713389,8.0
36707,52771,1560761156,8.0
36708,19783,0399148868,8.0
36709,18814,0394620712,8.0
36710,18809,0394588428,8.0
36711,18767,0394576047,8.0
36712,19809,0399149422,8.0
36713,52796,1560766867,8.0
36714,18770,039457656X,8.0
36715,18771,0394576713,8.0
36716,19844,0399150595,8.0
36717,43263,0802135765,8.0
36718,18776,0394578759,8.0
36719,52790,1560766271,8.0
36720,19838,0399150536,8.0
36721,52787,1560765712,8.0
36722,19836,039915048X,8.0
36723,52400,1557734224,8.0
36724,18785,0394580702,8.0
36725,52402,1557734739,8.0
36726,18787,0394582357,8.0
36727,52786,1560765593,8.0
36728,52785,1560765585,8.0
36729,18795,0394585232,8.0
36730,18799,0394586239,8.0
36731,18803,0394587618,8.0
36732,19827,0399150153,8.0
36733,52781,1560763523,8.0
36734,19825,0399149864,8.0
36735,52780,156076340X,8.0
36736,43299,0802151795,8.0
36737,18808,0394588320,8.0
36738,40180,0747545251,8.0
36739,19768,0399148620,8.0
36740,19762,0399148515,8.0
36741,40257,0749311096,8.0
36742,18878,0394726243,8.0
36743,18880,0394726405,8.0
36744,18892,039473243x,8.0
36745,52750,1560447176,8.0
36746,18897,0394740181,8.0
36747,18901,0394741919,8.0
36748,19696,0399146253,8.0
36749,19695,0399146245,8.0
36750,19691,0399146040,8.0
36751,19685,0399145788,8.0
36752,18904,0394742737,8.0
36753,18905,0394742745,8.0
36754,18907,0394743164,8.0
36755,19681,0399145621,8.0
36756,19679,0399145168,8.0
36757,18919,0394748646,8.0
36758,18920,0394748816,8.0
36759,19671,0399144714,8.0
36760,18922,039475011X,8.0
36761,40187,0747547475,8.0
36762,18927,0394752996,8.0
36763,40188,074754882X,8.0
36764,18935,0394756886,8.0
36765,18936,0394756967,8.0
36766,18937,0394757572,8.0
36767,52756,1560547855,8.0
36768,19703,0399146504,8.0
36769,18870,0394723422,8.0
36770,19738,0399147837,8.0
36771,52422,1557787549,8.0
36772,40256,0749310634,8.0
36773,18847,0394717740,8.0
36774,52765,1560760672,8.0
36775,19751,0399148329,8.0
36776,18850,0394718070,8.0
36777,18851,0394718283,8.0
36778,18852,0394718291,8.0
36779,19743,0399147934,8.0
36780,18855,0394718763,8.0
36781,52762,1560760478,8.0
36782,18857,0394719107,8.0
36783,52428,1557832919,8.0
36784,18859,0394719484,8.0
36785,40255,0749310170,8.0
36786,19735,0399147632,8.0
36787,19730,0399147462,8.0
36788,18864,0394721454,8.0
36789,19719,039914725X,8.0
36790,19712,0399147012,8.0
36791,19707,0399146695,8.0
36792,18866,0394721985,8.0
36793,18867,0394722183,8.0
36794,52757,1560549483,8.0
36795,19846,0399150749,8.0
36796,18762,0394575202,8.0
36797,52323,155661456X,8.0
36798,18604,0394322827,8.0
36799,19991,0399517804,8.0
36800,18607,0394339657,8.0
36801,18608,0394400674,8.0
36802,52865,1561562092,8.0
36803,52347,1556708793,8.0
36804,43250,0802134459,8.0
36805,18615,0394409361,8.0
36806,19982,0399513957,8.0
36807,19981,0399513728,8.0
36808,52349,1556709625,8.0
36809,52859,1561483516,8.0
36810,52858,1561483397,8.0
36811,18623,0394423291,8.0
36812,18626,0394429869,8.0
36813,40281,0749316861,8.0
36814,19977,0399510672,8.0
36815,19976,0399509488,8.0
36816,18635,0394473019,8.0
36817,40279,0749316780,8.0
36818,19973,0399507930,8.0
36819,40277,0749316284,8.0
36820,40276,0749316063,8.0
36821,52354,1557040621,8.0
36822,52842,1561386758,8.0
36823,52839,1561385220,8.0
36824,19997,039951936X,8.0
36825,18603,039432238X,8.0
36826,52398,1557733961,8.0
36827,52872,1561567108,8.0
36828,52327,1556616120,8.0
36829,18521,0393955370,8.0
36830,20023,0404614817,8.0
36831,52331,1556617062,8.0
36832,52582,1558745033,8.0
36833,18531,0393960145,8.0
36834,52893,1561706213,8.0
36835,40297,0749323256,8.0
36836,18545,0393966348,8.0
36837,18550,0393968200,8.0
36838,52332,1556617089,8.0
36839,52335,1556619340,8.0
36840,18554,0393972836,8.0
36841,18556,0393973573,8.0
36842,20014,0399900144,8.0
36843,20013,0399605088,8.0
36844,18571,0394171004,8.0
36845,18579,0394221184,8.0
36846,40156,0747524432,8.0
36847,19999,0399521542,8.0
36848,19998,0399519408,8.0
36849,40287,0749318724,8.0
36850,52876,1561586137,8.0
36851,18590,0394280199,8.0
36852,52873,1561569623,8.0
36853,43255,0802135161,8.0
36854,18668,0394514416,8.0
36855,52355,1557041318,8.0
36856,52836,1561382477,8.0
36857,19920,0399213015,8.0
36858,43306,0802417396,8.0
36859,18727,0394555937,8.0
36860,18728,0394556720,8.0
36861,43260,0802135293,8.0
36862,18731,0394558782,8.0
36863,18738,0394562720,8.0
36864,19917,0399209638,8.0
36865,52392,1557731586,8.0
36866,19888,0399151729,8.0
36867,40167,0747535094,8.0
36868,19883,039915163X,8.0
36869,19882,0399151613,8.0
36870,43262,0802135587,8.0
36871,43303,0802404332,8.0
36872,18748,0394568354,8.0
36873,52805,1560769238,8.0
36874,19866,0399151079,8.0
36875,19859,0399150900,8.0
36876,19858,0399150897,8.0
36877,52396,1557732841,8.0
36878,18750,0394569652,8.0
36879,18755,0394572300,8.0
36880,18756,0394572343,8.0
36881,18757,0394573358,8.0
36882,18726,039455583X,8.0
36883,52816,1561008508,8.0
36884,40269,0749314095,8.0
36885,18699,0394535421,8.0
36886,18676,0394523296,8.0
36887,52356,1557041393,8.0
36888,18678,0394523814,8.0
36889,52833,1561381705,8.0
36890,19967,0399505253,8.0
36891,19966,0399505210,8.0
36892,19964,0399504885,8.0
36893,18692,0394533054,8.0
36894,52826,1561380458,8.0
36895,18695,039453428X,8.0
36896,19963,0399504877,8.0
36897,43257,0802135226,8.0
36898,52368,1557250537,8.0
36899,18711,0394541545,8.0
36900,19962,0399504826,8.0
36901,52359,1557043450,8.0
36902,52818,1561036730,8.0
36903,52361,1557045909,8.0
36904,18716,0394549740,8.0
36905,18717,0394551540,8.0
36906,18718,0394551788,8.0
36907,18719,0394551796,8.0
36908,43309,080247103X,8.0
36909,18722,0394552547,8.0
36910,52734,1560252723,8.0
36911,52732,1560252391,8.0
36912,19656,0399143769,8.0
36913,19462,0395977894,8.0
36914,19249,0395353629,8.0
36915,52537,1558599177,8.0
36916,19254,0395366143,8.0
36917,40225,0749300515,8.0
36918,52614,1558820671,8.0
36919,52540,1558611584,8.0
36920,19260,0395404479,8.0
36921,19261,0395404487,8.0
36922,19262,0395404495,8.0
36923,19449,039593611X,8.0
36924,19448,0395933463,8.0
36925,19440,039592474X,8.0
36926,19263,0395404509,8.0
36927,19439,039591910X,8.0
36928,19264,0395407990,8.0
36929,52549,1558680942,8.0
36930,52613,1558820604,8.0
36931,19435,0395911729,8.0
36932,52611,1558749748,8.0
36933,19268,0395410576,8.0
36934,19269,0395410592,8.0
36935,19432,0395908728,8.0
36936,40223,074930006X,8.0
36937,19431,0395907284,8.0
36938,52552,1558686134,8.0
36939,19246,0395353157,8.0
36940,52535,155858711X,8.0
36941,43268,0802136621,8.0
36942,19243,0395338905,8.0
36943,19155,0394925696,8.0
36944,52519,1558533532,8.0
36945,19159,0394930142,8.0
36946,52655,1559277661,8.0
36947,19483,0399118683,8.0
36948,19172,0395079829,8.0
36949,19179,0395083567,8.0
36950,19181,0395137136,8.0
36951,19182,0395137195,8.0
36952,52652,1559275006,8.0
36953,19185,0395159903,8.0
36954,19186,0395159938,8.0
36955,19194,0395186056,8.0
36956,19196,0395194318,8.0
36957,19201,0395204453,8.0
36958,19206,0395240840,8.0
36959,52639,1559212004,8.0
36960,19222,0395277876,8.0
36961,52525,1558535527,8.0
36962,52526,1558536736,8.0
36963,19235,039531545x,8.0
36964,19240,0395330122,8.0
36965,19475,0397306938,8.0
36966,40205,0747561621,8.0
36967,19464,0396068812,8.0
36968,19426,0395901383,8.0
36969,19274,0395430925,8.0
36970,52557,1558705384,8.0
36971,19420,0395877377,8.0
36972,19391,039575514X,8.0
36973,19319,039554422X,8.0
36974,19390,0395754127,8.0
36975,19320,0395549701,8.0
36976,19389,0395753783,8.0
36977,19388,0395752884,8.0
36978,19384,0395745365,8.0
36979,52574,155874424X,8.0
36980,43284,080213985X,8.0
36981,19375,039573441X,8.0
36982,19324,0395564034,8.0
36983,40219,0749000309,8.0
36984,19371,0395713250,8.0
36985,52592,1558746145,8.0
36986,19368,0395708109,8.0
36987,19366,0395701007,8.0
36988,19333,0395599725,8.0
36989,52587,1558745645,8.0
36990,52586,1558745629,8.0
36991,52580,1558744673,8.0
36992,19358,0395688612,8.0
36993,19354,0395677459,8.0
36994,52585,1558745432,8.0
36995,40218,0748742867,8.0
36996,19347,0395661145,8.0
36997,19393,0395770602,8.0
36998,19394,0395771544,8.0
36999,19396,0395792916,8.0
37000,19283,0395445388,8.0
37001,40210,0747565333,8.0
37002,19414,0395868866,8.0
37003,19275,0395430933,8.0
37004,52560,1558740708,8.0
37005,52563,1558743316,8.0
37006,19405,0395837065,8.0
37007,19403,0395835852,8.0
37008,19402,0395829984,8.0
37009,52607,1558748865,8.0
37010,19280,0395442370,8.0
37011,19281,0395442435,8.0
37012,19401,0395829976,8.0
37013,19318,0395533775,8.0
37014,19290,0395486963,8.0
37015,19295,0395498546,8.0
37016,52601,1558747109,8.0
37017,40214,0747803455,8.0
37018,19299,0395502209,8.0
37019,19300,0395505526,8.0
37020,19302,0395510104,8.0
37021,19303,0395510821,8.0
37022,19304,0395510848,8.0
37023,19309,0395517591,8.0
37024,40221,0749005475,8.0
37025,52664,1559360739,8.0
37026,19491,0399126740,8.0
37027,43288,0802140416,8.0
37028,19584,0399138900,8.0
37029,19001,0394825527,8.0
37030,40195,0747553351,8.0
37031,52725,1560230460,8.0
37032,52470,155817639X,8.0
37033,52719,1560100702,8.0
37034,52717,1559949554,8.0
37035,19608,0399140859,8.0
37036,19607,0399140751,8.0
37037,43290,0802141323,8.0
37038,19599,0399140123,8.0
37039,52716,1559948787,8.0
37040,19018,039483013X,8.0
37041,19597,0399140069,8.0
37042,19596,0399139974,8.0
37043,52475,1558177027,8.0
37044,19026,0394833279,8.0
37045,52479,1558177515,8.0
37046,19027,0394833414,8.0
37047,52480,1558177698,8.0
37048,52713,1559944277,8.0
37049,52709,1559724692,8.0
37050,19591,0399139311,8.0
37051,19044,0394839579,8.0
37052,52482,1558210253,8.0
37053,19588,0399139176,8.0
37054,43291,0802150241,8.0
37055,52466,1558174729,8.0
37056,43292,0802150268,8.0
37057,18976,0394805798,8.0
37058,52729,1560250968,8.0
37059,19654,0399143688,8.0
37060,52445,1558009388,8.0
37061,18971,0394805720,8.0
37062,19650,0399143424,8.0
37063,52447,1558020969,8.0
37064,19647,0399143041,8.0
37065,18973,0394805763,8.0
37066,18974,0394805771,8.0
37067,52449,1558021566,8.0
37068,19644,0399142851,8.0
37069,18978,039480600X,8.0
37070,40192,0747551006,8.0
37071,19641,0399142703,8.0
37072,19636,0399142495,8.0
37073,19633,039914241X,8.0
37074,18981,039480967X,8.0
37075,52459,1558171576,8.0
37076,18982,0394809831,8.0
37077,18997,0394824571,8.0
37078,52462,1558172602,8.0
37079,19623,0399141855,8.0
37080,52464,1558174354,8.0
37081,18998,0394824725,8.0
37082,52704,155972272X,8.0
37083,19052,039484484X,8.0
37084,19500,0399128409,8.0
37085,19578,0399138307,8.0
37086,19527,039913414X,8.0
37087,19525,0399134026,8.0
37088,19524,0399133984,8.0
37089,52690,1559704829,8.0
37090,19522,0399133550,8.0
37091,52686,1559704373,8.0
37092,19101,0394872177,8.0
37093,19102,0394872509,8.0
37094,40235,0749304030,8.0
37095,19520,0399133232,8.0
37096,19109,0394874714,8.0
37097,19517,0399133097,8.0
37098,19512,0399131620,8.0
37099,19114,0394878841,8.0
37100,19116,0394882563,8.0
37101,19507,0399129723,8.0
37102,52676,1559613874,8.0
37103,19122,0394886275,8.0
37104,19505,0399128905,8.0
37105,19137,0394894103,8.0
37106,19139,0394896165,8.0
37107,52668,1559452528,8.0
37108,19503,0399128565,8.0
37109,19501,0399128433,8.0
37110,19144,0394899911,8.0
37111,19529,0399134409,8.0
37112,19083,0394860519,8.0
37113,19531,0399134778,8.0
37114,19069,0394851323,8.0
37115,52486,1558285490,8.0
37116,40199,0747557861,8.0
37117,52701,1559721928,8.0
37118,19056,0394845455,8.0
37119,19571,0399137912,8.0
37120,52699,1559721138,8.0
37121,19570,0399137882,8.0
37122,19062,0394848373,8.0
37123,52697,1559706848,8.0
37124,52490,1558322299,8.0
37125,52696,1559706686,8.0
37126,19074,0394856392,8.0
37127,19533,0399134883,8.0
37128,19567,0399137424,8.0
37129,52694,1559706414,8.0
37130,19562,0399136754,8.0
37131,19556,0399136479,8.0
37132,19079,0394858735,8.0
37133,19552,0399136169,8.0
37134,43289,080214053X,8.0
37135,52504,1558510109,8.0
37136,19081,0394859561,8.0
37137,52505,1558515690,8.0
37138,19534,0399134956,8.0
37139,40154,0747522251,8.0
37140,18524,0393956180,8.0
37141,52895,1561706671,8.0
37142,43220,0802130348,8.0
37143,20418,0425115801,8.0
37144,52165,1555216633,8.0
37145,17985,0385482388,8.0
37146,17987,0385482493,8.0
37147,17994,0385483767,8.0
37148,17996,0385484513,8.0
37149,53077,156389629X,8.0
37150,18003,0385485573,8.0
37151,53076,1563896192,8.0
37152,18005,0385485670,8.0
37153,53075,1563896176,8.0
37154,43219,0802130305,8.0
37155,18015,038548741X,8.0
37156,20415,0425113892,8.0
37157,20410,0425111873,8.0
37158,40337,0749397543,8.0
37159,40336,0749397365,8.0
37160,52170,1555426387,8.0
37161,18021,0385488750,8.0
37162,53068,156389517X,8.0
37163,52173,1555467210,8.0
37164,40335,0749397357,8.0
37165,18027,0385489854,8.0
37166,18030,0385490534,8.0
37167,52174,1555467504,8.0
37168,17983,0385481713,8.0
37169,17979,0385480482,8.0
37170,17976,0385479948,8.0
37171,17948,0385474024,8.0
37172,17928,0385468865,8.0
37173,20435,042511984X,8.0
37174,20433,0425119661,8.0
37175,17929,0385469683,8.0
37176,17933,0385470819,8.0
37177,52158,1555136656,8.0
37178,17934,0385470940,8.0
37179,17935,0385471483,8.0
37180,17937,0385471696,8.0
37181,53094,1563971437,8.0
37182,17940,0385472943,8.0
37183,53086,1563898004,8.0
37184,20420,0425115828,8.0
37185,17954,0385474903,8.0
37186,20430,0425118703,8.0
37187,17955,0385475373,8.0
37188,53085,1563897849,8.0
37189,17963,0385476469,8.0
37190,53082,1563897334,8.0
37191,40121,0747268835,8.0
37192,40123,0747271429,8.0
37193,17965,038547721X,8.0
37194,53080,1563896699,8.0
37195,52164,1555216412,8.0
37196,18032,0385490860,8.0
37197,20405,0425110427,8.0
37198,17914,0385424167,8.0
37199,53065,1563894289,8.0
37200,20358,0425099369,8.0
37201,20346,0425098346,8.0
37202,20330,0425094537,8.0
37203,18112,0385502605,8.0
37204,20328,0425093255,8.0
37205,18113,0385502648,8.0
37206,18118,0385503377,8.0
37207,43224,0802130771,8.0
37208,20321,0425091066,8.0
37209,18131,0385507593,8.0
37210,53028,1563331861,8.0
37211,18134,0385507682,8.0
37212,40320,0749394854,8.0
37213,20316,0425089770,8.0
37214,18139,0385508719,8.0
37215,40319,0749394064,8.0
37216,52216,1555831184,8.0
37217,18143,0385509510,8.0
37218,52321,155661358X,8.0
37219,52217,1555831443,8.0
37220,18145,0385509774,8.0
37221,20311,0425087832,8.0
37222,18147,0385510098,8.0
37223,18148,0385510187,8.0
37224,52220,155583258X,8.0
37225,20361,0425100650,8.0
37226,20364,0425101398,8.0
37227,40127,0747275580,8.0
37228,18062,0385495137,8.0
37229,20399,0425108538,8.0
37230,53063,1563893339,8.0
37231,40331,0749396725,8.0
37232,20398,0425108392,8.0
37233,20395,0425107078,8.0
37234,18047,0385492707,8.0
37235,20393,0425105709,8.0
37236,53061,1563893223,8.0
37237,52178,1555531482,8.0
37238,53058,1563892944,8.0
37239,18059,0385494661,8.0
37240,18074,0385496125,8.0
37241,52183,155553502X,8.0
37242,53050,1563891719,8.0
37243,20391,0425105628,8.0
37244,52182,1555534821,8.0
37245,53045,1563891050,8.0
37246,20385,0425104958,8.0
37247,20384,0425104818,8.0
37248,53043,1563890526,8.0
