,user_id,ISBN,rating
519696,125774,0441676308,9
519698,125774,0441775640,9
519700,125774,0446300578,5
519703,125774,0446670111,8
519710,125774,0449200817,8
519711,125774,0449206092,8
519713,125774,0449215776,8
519720,125774,0451177800,10
519721,125774,0451199871,9
519722,125774,0451199928,8
519723,125774,0451200195,9
519724,125774,0451200519,9
519725,125774,0451200527,9
519726,125774,0451201167,9
519727,125774,0451201191,9
519728,125774,0451201205,9
519729,125774,0451205197,8
519736,125774,0452280397,10
519739,125774,0486275450,10
519748,125774,0486431614,10
519750,125774,0515114693,8
519753,125774,051512317X,9
519754,125774,0515123471,7
519757,125774,0515126772,8
519758,125774,0515127833,8
519770,125774,0552134619,7
519772,125774,0552134651,9
519776,125774,0552998001,8
519778,125774,0553153277,10
519780,125774,0553202898,7
519788,125774,0553267957,9
519798,125774,0553350374,9
519799,125774,0553350382,9
519800,125774,0553350552,9
519803,125774,0553574078,7
519804,125774,0553574108,8
519805,125774,0553575058,8
519810,125774,0575601973,10
519818,125774,0618002219,10
519819,125774,0618002227,10
519821,125774,0670031909,10
519827,125774,0671542125,9
519828,125774,0671543180,9
519829,125774,067168454X,9
519830,125774,067168972X,7
519833,125774,0672503506,10
519834,125774,0679419616,9
519838,125774,0679879250,10
519840,125774,068484267X,10
519841,125774,0684848783,10
519845,125774,0688154921,9
519846,125774,0688155456,9
519847,125774,0688155464,9
519850,125774,0689710879,8
519852,125774,0689710895,8
519855,125774,0689864353,9
519862,125774,0739412159,5
519863,125774,0743219589,8
519864,125774,0743219627,8
519867,125774,0743457269,8
519869,125774,0745171796,9
519874,125774,0749305061,7
519875,125774,0749305096,7
519877,125774,0749305134,7
519878,125774,0749323388,6
519882,125774,0752843397,8
519883,125774,0754000060,7
519892,125774,0786219785,7
519904,125774,0812534085,9
519908,125774,0812575725,10
519914,125774,0821766120,7
519915,125774,0821771116,7
519924,125774,0836218620,10
519927,125774,0862207045,6
519935,125774,0893401145,8
519937,125774,140003065X,9
519941,125774,1551664917,7
519942,125774,1551669188,6
519944,125774,1567310079,9
519946,125774,1569316961,8
519947,125774,1573229571,7
519952,125774,1853260037,9
519953,125774,1853260665,9
519955,125774,1853261092,9
519956,125774,1853261874,10
519957,125774,1853262366,8
519958,125774,1853262609,7
519961,125774,1902881834,8
519963,125774,9504905501,9
519966,125774,9997406567,6
533232,128835,0020427107,8
533233,128835,002542730X,8
533234,128835,0028604202,9
533239,128835,0060160772,10
533240,128835,0060163747,8
533243,128835,0060168005,9
533245,128835,0060175818,8
533247,128835,0060192895,9
533248,128835,0060194448,6
533249,128835,0060666838,6
533250,128835,0060808934,9
533252,128835,0060914068,10
533254,128835,0060921056,8
533256,128835,0060928115,9
533257,128835,0060953055,9
533258,128835,0060959576,10
533259,128835,0061000019,9
533261,128835,0061000035,9
533262,128835,0061000043,9
533263,128835,0061000280,8
533266,128835,0061006629,10
533269,128835,0061013455,7
533275,128835,0061092606,9
533276,128835,0061092614,9
533283,128835,0064400034,9
533284,128835,0064401847,9
533286,128835,0064402754,10
533287,128835,0064440044,10
533291,128835,0099502909,8
533296,128835,0140053204,9
533300,128835,014008505X,10
533301,128835,0140092323,9
533306,128835,014026759X,8
533321,128835,0312185499,9
533326,128835,0312867794,4
533327,128835,031287524X,8
533335,128835,0316199702,7
533344,128835,0345285670,8
533345,128835,0345294750,10
533347,128835,0345298349,9
533349,128835,0345308239,8
533350,128835,0345323750,10
533354,128835,0345348036,9
533356,128835,0345349571,10
533357,128835,0345367650,9
533358,128835,0345370775,8
533359,128835,0345373537,10
533365,128835,0345392825,8
533369,128835,0345413350,9
533372,128835,034542252X,9
533384,128835,0373262949,8
533401,128835,0374226075,8
533408,128835,0376012250,9
533410,128835,0376034750,10
533411,128835,0376035730,10
533412,128835,0380002590,9
533413,128835,038039586X,5
533415,128835,0380676524,9
533416,128835,0380690969,7
533420,128835,0380713799,9
533424,128835,0380727501,9
533431,128835,0380798360,10
533440,128835,0385199570,9
533444,128835,0385301499,9
533453,128835,0385479565,9
533455,128835,0385492081,9
533461,128835,0394224892,9
533465,128835,0394492927,10
533468,128835,0394506685,8
533470,128835,0394530152,9
533471,128835,0394543963,9
533474,128835,0394571029,7
533483,128835,0394748646,8
533486,128835,0394800184,10
533487,128835,0394826833,9
533489,128835,039484825X,7
533490,128835,0394900014,9
533495,128835,0399134204,8
533507,128835,0425097722,8
533512,128835,0425129624,9
533513,128835,0425132617,9
533521,128835,0440110521,9
533523,128835,0440200075,10
533527,128835,0440209358,10
533530,128835,0440210895,8
533531,128835,0440211263,10
533542,128835,0440221595,9
533549,128835,0440439884,8
533550,128835,0440459850,8
533552,128835,0440487617,9
533555,128835,0440931800,6
533558,128835,0441627404,10
533561,128835,0446345342,9
533562,128835,0446350397,9
533565,128835,0446359750,4
533569,128835,0446391190,5
533574,128835,0446522252,9
533582,128835,0449003787,9
533583,128835,0449131793,6
533585,128835,0449200183,7
533589,128835,0449204324,9
533592,128835,0449208133,9
533593,128835,0449210936,9
533595,128835,0449211312,9
533596,128835,0449211991,8
533597,128835,0449212629,9
533598,128835,0449213730,7
533603,128835,0449221164,8
533609,128835,0449908100,8
533612,128835,0449912558,9
533614,128835,0451140508,10
533615,128835,0451142527,10
533616,128835,0451147839,10
533617,128835,0451155750,9
533618,128835,0451156609,8
533620,128835,0451160940,10
533623,128835,0451170725,8
533626,128835,0451180526,7
533630,128835,0451198336,7
533640,128835,0451524128,7
533642,128835,0451821971,10
533644,128835,0453005403,8
533647,128835,048622614X,7
533649,128835,0486270696,9
533651,128835,0486295699,8
533665,128835,0515121487,9
533667,128835,0515123471,9
533676,128835,0517035812,10
533680,128835,051737997X,9
533681,128835,0517532530,8
533683,128835,0517690438,9
533687,128835,0525237704,9
533688,128835,0525249672,8
533697,128835,055314300X,8
533698,128835,0553148001,8
533701,128835,0553205587,9
533708,128835,0553213342,10
533710,128835,0553230212,7
533713,128835,0553239813,8
533714,128835,0553240951,8
533715,128835,0553256971,8
533728,128835,0553273817,8
533733,128835,0553279912,8
533737,128835,0553285343,7
533738,128835,0553292218,9
533740,128835,0553295780,8
533742,128835,0553350005,9
533745,128835,0553379615,10
533747,128835,0553560468,7
533748,128835,0553564404,9
533754,128835,0553572423,8
533755,128835,0553572512,5
533762,128835,0590118897,9
533764,128835,0590406191,8
533765,128835,0590413813,9
533770,128835,059044431X,7
533775,128835,0609610252,9
533777,128835,0670220264,9
533779,128835,0670805149,9
533780,128835,0670835382,8
533787,128835,0671023373,10
533788,128835,067102423X,9
533792,128835,0671418718,9
533793,128835,0671451405,9
533794,128835,0671477234,9
533795,128835,0671494562,9
533796,128835,0671496786,9
533797,128835,0671511440,8
533800,128835,0671557963,9
533805,128835,0671649728,8
533817,128835,0671734296,9
533821,128835,0671738275,8
533822,128835,0671740504,9
533829,128835,0671878867,7
533833,128835,067940676X,9
533834,128835,0679417648,9
533836,128835,0679428887,8
533841,128835,0679449116,9
533844,128835,0679729917,9
533848,128835,0679751521,5
533850,128835,0679769781,8
533851,128835,067977288X,8
533853,128835,0679889310,10
533854,128835,0684188252,10
533855,128835,0684189488,10
533857,128835,0684194120,10
533859,128835,0684197286,10
533861,128835,0684813025,9
533864,128835,0684857618,10
533868,128835,0688094082,8
533870,128835,068812701,3
533875,128835,0722193734,8
533876,128835,0743211383,9
533879,128835,074343627X,9
533880,128835,0743455967,9
533883,128835,0762101067,7
533897,128835,0804113874,10
533898,128835,0804115400,10
533900,128835,0805029648,9
533905,128835,0811805905,8
533906,128835,0812508645,10
533912,128835,0812580370,9
533914,128835,0812929802,10
533918,128835,0816708533,9
533920,128835,0821223356,8
533928,128835,0841502862,6
533931,128835,0865470545,8
533932,128835,0865471606,9
533935,128835,0871138255,8
533938,128835,0874776945,9
533939,128835,0876304366,8
533946,128835,0881503266,9
533948,128835,0890871191,8
533951,128835,0893870013,9
533953,128835,0895776979,7
533955,128835,0911104216,7
533956,128835,0922066140,8
533958,128835,0940595052,9
533971,128835,1559390476,6
533975,128835,1565840003,8
533976,128835,1567314821,9
533989,128835,158234051X,8
533990,128835,1582342644,6
533992,128835,1585421383,9
533993,128835,1852238690,9
533997,128835,1877988219,8
534563,129074,0030000920,6
534565,129074,003005608X,7
534567,129074,0030056292,7
534569,129074,0030597838,7
534572,129074,0030635438,6
534576,129074,0060804270,7
534577,129074,0060804289,7
534578,129074,006080520X,7
534579,129074,0060805692,6
534580,129074,0060807245,7
534581,129074,0060807377,7
534583,129074,0060808101,6
534584,129074,006080825X,9
534587,129074,0060915358,8
534588,129074,0060921161,8
534589,129074,0060923040,8
534593,129074,0061020087,9
534594,129074,0061020443,9
534597,129074,006105710X,9
534599,129074,006181606X,8
534603,129074,014000761X,8
534604,129074,0140007628,9
534605,129074,0140007709,9
534606,129074,0140008640,9
534609,129074,0140051244,8
534610,129074,0140055576,8
534614,129074,0140058508,9
534617,129074,0140065520,6
534619,129074,0140068937,9
534620,129074,0140069356,9
534624,129074,0140137645,8
534625,129074,014013767X,8
534626,129074,0140137688,8
534627,129074,0140137696,8
534628,129074,014013770X,8
534633,129074,014020234X,8
534634,129074,0140206914,8
534638,129074,0140437010,8
534639,129074,0140441700,8
534641,129074,0142004235,10
534643,129074,015602943X,9
534644,129074,0156551322,7
534646,129074,0192852728,8
534647,129074,0198602634,7
534648,129074,0201722089,8
534649,129074,020530902X,10
534650,129074,0226104036,10
534651,129074,0226816273,7
534655,129074,0312306326,6
534660,129074,0312944632,7
534662,129074,0312952791,6
534669,129074,0316526916,8
534676,129074,0345278313,6
534680,129074,0345284208,7
534682,129074,034528724X,7
534683,129074,0345287258,7
534686,129074,0345288572,7
534691,129074,0345296575,7
534692,129074,0345296583,7
534695,129074,0345304691,6
534696,129074,0345305507,7
534700,129074,034531901X,6
534703,129074,0345328728,9
534704,129074,0345328736,9
534709,129074,0345339649,8
534711,129074,0345346718,7
534712,129074,0345348109,9
534718,129074,0345359860,6
534719,129074,0345360281,8
534721,129074,0345367693,7
534727,129074,0345369513,7
534732,129074,0345375521,8
534735,129074,0345377168,7
534741,129074,034538623X,10
534745,129074,0345404912,8
534747,129074,0345422473,7
534752,129074,034544678X,8
534755,129074,0373260067,8
534762,129074,0380006456,7
534763,129074,0380012073,9
534765,129074,0380411458,8
534766,129074,0380475308,8
534767,129074,0380490803,8
534768,129074,0380541718,8
534769,129074,0380564734,8
534770,129074,0380598574,8
534771,129074,0380619113,8
534772,129074,0380674548,8
534773,129074,0380690969,8
534774,129074,038069865X,8
534775,129074,0380700514,9
534776,129074,0380701480,8
534777,129074,0380703319,8
534778,129074,0380703343,8
534779,129074,0380703351,8
534780,129074,038070336X,8
534781,129074,0380703378,8
534782,129074,0380703386,8
534783,129074,0380705702,9
534784,129074,0380705729,9
534785,129074,0380705745,9
534786,129074,038070577X,8
534787,129074,0380709511,8
534788,129074,0380710447,8
534790,129074,0380714485,8
534791,129074,0380719983,8
534796,129074,0380750996,8
534798,129074,0380755386,8
534799,129074,0380755394,8
534800,129074,0380755408,8
534803,129074,0380764008,7
534805,129074,0380773805,7
534807,129074,0380798581,8
534808,129074,0380817144,8
534811,129074,0380896478,7
534813,129074,0385061781,8
534815,129074,0385133553,8
534817,129074,0385195575,6
534821,129074,0385484518,7
534822,129074,0385495404,9
534830,129074,0394717732,8
534831,129074,0394717740,8
534832,129074,0394718283,8
534833,129074,0394718291,8
534834,129074,039472013X,8
534835,129074,0394721411,8
534836,129074,0394721454,8
534837,129074,0394723422,8
534838,129074,0394726022,7
534841,129074,0394726243,8
534844,129074,0394741730,7
534845,129074,0394742737,8
534846,129074,0394742745,8
534849,129074,039914210X,6
534851,129074,0425038572,8
534852,129074,0425038599,8
534853,129074,0425038602,8
534857,129074,0425054594,6
534859,129074,0425054616,6
534868,129074,0425107140,6
534870,129074,0425110974,6
534872,129074,0425115828,8
534873,129074,0425119661,8
534874,129074,042512214X,8
534875,129074,0425130746,8
534876,129074,0425135063,8
534879,129074,0439064872,8
534880,129074,0439136369,8
534881,129074,0440100216,7
534883,129074,0440102804,8
534884,129074,044010484X,8
534885,129074,0440109930,7
534886,129074,0440111080,8
534888,129074,0440116279,6
534890,129074,0440118212,6
534892,129074,0440119006,6
534893,129074,0440119383,8
534894,129074,0440119766,8
534896,129074,0440121531,6
534898,129074,0440122147,8
534901,129074,044013160X,7
534902,129074,0440135842,8
534903,129074,0440139244,8
534904,129074,0440141818,8
534905,129074,0440141966,8
534907,129074,0440148820,6
534908,129074,0440153166,8
534909,129074,0440153271,8
534910,129074,0440161053,8
534911,129074,0440166098,8
534912,129074,0440167477,8
534914,129074,0440168899,8
534917,129074,0440171970,8
534918,129074,0440176050,6
534919,129074,0440177618,8
534920,129074,0440180953,8
534921,129074,0440192471,8
534922,129074,0440195357,8
534923,129074,0440200040,8
534924,129074,0440200075,6
534925,129074,0440200350,8
534926,129074,0440200474,8
534927,129074,0440201055,8
534928,129074,0440201330,8
534931,129074,0440203945,8
534933,129074,0440204488,6
534936,129074,0440207452,6
534939,129074,0440213355,8
534940,129074,0440215730,8
534942,129074,0440218039,9
534946,129074,0440354765,8
534947,129074,0440363586,8
534949,129074,0441009050,7
534954,129074,0445002972,8
534955,129074,0445043016,8
534956,129074,0445046309,8
534958,129074,0445402067,8
534962,129074,0445405481,9
534963,129074,0445406593,8
534964,129074,0445406607,8
534965,129074,0445406631,8
534966,129074,0445406836,8
534967,129074,0445406895,8
534968,129074,0445407808,8
534969,129074,0445408286,8
534971,129074,0445408626,8
534973,129074,0445408766,8
534974,129074,0445408782,8
534975,129074,0445409053,8
534976,129074,0445409061,8
534977,129074,0445409088,8
534978,129074,0445409096,8
534979,129074,0446306061,8
534981,129074,0446310786,10
534985,129074,0446360325,8
534986,129074,0446400025,8
534987,129074,0446400033,8
534988,129074,0446400114,8
534989,129074,0446400165,8
534990,129074,0446400173,8
534991,129074,0446400432,8
534993,129074,0446400548,8
534994,129074,0446400696,8
534995,129074,0446401021,8
534996,129074,0446401463,8
534997,129074,0446403032,8
534998,129074,0446403040,8
534999,129074,0446403334,8
535000,129074,0446403369,8
535002,129074,0446404233,8
535003,129074,0446404403,8
535004,129074,0446404551,8
535009,129074,0449000869,8
535010,129074,0449003183,8
535012,129074,0449132870,8
535014,129074,0449133494,6
535018,129074,044914707X,7
535019,129074,0449147207,7
535021,129074,0449147894,6
535022,129074,0449148505,6
535023,129074,0449200531,8
535024,129074,0449201104,8
535025,129074,0449202631,8
535027,129074,0449204111,8
535028,129074,0449204170,7
535029,129074,0449206130,8
535031,129074,0449206742,6
535032,129074,0449206998,8
535033,129074,0449207013,8
535034,129074,0449207544,8
535035,129074,0449207552,8
535036,129074,0449208672,8
535038,129074,0449209830,7
535039,129074,0449210952,8
535040,129074,0449211991,8
535041,129074,0449212246,8
535042,129074,0449212394,9
535043,129074,0449212408,8
535046,129074,0449216861,8
535048,129074,0449219550,8
535049,129074,0449219615,8
535052,129074,0449220494,8
535053,129074,0449223507,8
535054,129074,0449224392,8
535055,129074,0449232018,9
535057,129074,0449235637,6
535058,129074,0449243656,8
535059,129074,0449245004,9
535060,129074,0449245667,8
535076,129074,0451173619,8
535077,129074,0451174410,8
535078,129074,0451174836,8
535085,129074,0452269792,7
535090,129074,0515045349,8
535091,129074,0515053694,8
535092,129074,0515054097,8
535093,129074,0515054356,8
535094,129074,0515055549,8
535095,129074,0515056286,8
535096,129074,0515057290,8
535097,129074,0515059951,8
535098,129074,0515073598,8
535099,129074,0515074470,8
535101,129074,0515087947,7
535103,129074,0515090174,7
535105,129074,0515093203,7
535107,129074,0515095826,7
535109,129074,0515101230,7
535111,129074,051510566X,7
535112,129074,0515106534,8
535114,129074,0515108766,8
535116,129074,0515111279,6
535118,129074,0515115649,7
535120,129074,0515120278,7
535121,129074,0515123471,8
535122,129074,051512463X,7
535123,129074,0515126098,8
535125,129074,0515131210,8
535126,129074,0517588471,7
535128,129074,0523402007,8
535132,129074,0532152379,9
535136,129074,0553137549,8
535137,129074,0553145959,8
535139,129074,0553206753,9
535140,129074,0553213407,9
535141,129074,0553214578,7
535142,129074,0553234463,8
535144,129074,0553235133,8
535145,129074,0553235915,8
535146,129074,0553236059,9
535147,129074,0553236687,8
535148,129074,0553236695,7
535149,129074,0553238116,8
535150,129074,0553238221,9
535151,129074,0553238809,8
535152,129074,0553239317,9
535156,129074,0553242679,7
535157,129074,0553245481,9
535158,129074,0553246003,9
535160,129074,0553246100,8
535161,129074,055324616X,7
535168,129074,0553249584,8
535171,129074,0553251910,8
535172,129074,0553254111,9
535173,129074,055325412X,8
535174,129074,0553254251,8
535175,129074,0553256742,8
535176,129074,0553258117,8
535178,129074,055326222X,7
535180,129074,0553263455,7
535184,129074,0553272373,7
535188,129074,0553273639,7
535189,129074,0553275496,7
535190,129074,0553275569,8
535191,129074,0553280031,7
535194,129074,0553285068,8
535195,129074,0553287923,8
535197,129074,0553295918,8
535200,129074,0553296310,8
535207,129074,0553582364,8
535211,129074,059035342X,8
535221,129074,0671038575,5
535223,129074,067141903X,8
535224,129074,0671422782,8
535225,129074,0671428209,8
535226,129074,067142821,8
535227,129074,0671428233,8
535228,129074,0671434713,8
535229,129074,0671435663,8
535230,129074,0671435671,8
535231,129074,0671436694,7
535232,129074,0671437658,8
535233,129074,0671438190,8
535234,129074,0671449265,8
535235,129074,0671450492,8
535236,129074,0671450727,8
535237,129074,0671450735,8
535238,129074,0671450743,8
535239,129074,0671450751,8
535240,129074,067145076X,8
535241,129074,0671455257,8
535242,129074,0671455273,8
535243,129074,0671455303,8
535246,129074,0671464140,8
535248,129074,0671464809,8
535249,129074,0671464817,8
535254,129074,0671475215,9
535256,129074,0671496786,7
535259,129074,0671507389,8
535260,129074,0671510622,8
535263,129074,0671534645,9
535268,129074,0671563122,6
535285,129074,0671646141,6
535287,129074,0671648705,5
535306,129074,067168356X,8
535321,129074,0671721291,10
535324,129074,067173427X,8
535327,129074,0671738267,8
535328,129074,0671738275,8
535352,129074,0671810952,9
535353,129074,0671819224,8
535354,129074,0671821253,8
535355,129074,0671823183,9
535356,129074,0671825046,9
535357,129074,0671828657,9
535358,129074,0671831860,8
535366,129074,0671834258,8
535367,129074,0671834991,8
535369,129074,0671836757,9
535379,129074,0679731725,9
535380,129074,0684196255,7
535382,129074,0684813343,6
535385,129074,0684833247,9
535387,129074,0688086446,6
535391,129074,0738207403,10
535394,129074,0743246934,5
535400,129074,0747233667,8
535402,129074,0756400201,9
535403,129074,0756401313,9
535404,129074,0756401607,9
535408,129074,0764544454,7
535411,129074,0786704055,10
535417,129074,0804111421,7
535425,129074,0804117683,3
535426,129074,0805001166,7
535428,129074,0805011498,6
535434,129074,0812500024,8
535436,129074,0812507509,8
535437,129074,0812507541,8
535438,129074,0812507568,8
535439,129074,0812507703,8
535440,129074,0812507894,8
535441,129074,0812507916,8
535450,129074,0812551648,5
535451,129074,0812558251,7
535452,129074,081296389X,10
535453,129074,0820317993,8
535457,129074,0821730487,8
535458,129074,0821731262,8
535459,129074,0821739085,8
535460,129074,0821739646,8
535462,129074,0836217632,8
535463,129074,0836217691,8
535464,129074,0873526996,7
535465,129074,0873529863,8
535467,129074,0877791325,9
535471,129074,088150047X,6
535475,129074,0881501018,7
535480,129074,088150145X,6
535486,129074,088150193X,7
535501,129074,0881846678,8
535502,129074,0881847240,8
535504,129074,0882436120,2
535506,129074,0886776376,9
535508,129074,0886776872,9
535509,129074,0886777283,9
535511,129074,0886778697,9
535512,129074,0886779103,9
535514,129074,0892960876,8
535515,129074,0892960914,8
535516,129074,0892960957,8
535517,129074,0892961473,8
535518,129074,0892961481,8
535519,129074,089296149X,8
535520,129074,0892961503,8
535522,129074,0892965711,7
535524,129074,0897331575,8
535535,129074,1557736480,5
535536,129074,1557987912,10
535537,129074,1558174354,8
535541,129074,1558820671,8
535542,129074,1558820787,7
535544,129074,1568520751,9
539633,129716,0020698461,10
539634,129716,0023582901,10
539646,129716,0060248025,10
539647,129716,0060254920,9
539648,129716,0060256656,10
539649,129716,0060263857,10
539650,129716,0060263954,9
539653,129716,0060654848,10
539656,129716,0060909269,10
539661,129716,0060916494,10
539662,129716,0060916508,10
539663,129716,0060919884,9
539665,129716,0060929790,9
539670,129716,0060965673,10
539671,129716,0060972122,8
539673,129716,0060984201,8
539682,129716,0061020680,9
539688,129716,0061056928,9
539692,129716,0062502182,10
539693,129716,0062502891,10
539694,129716,0062509594,10
539707,129716,0140129863,10
539709,129716,0140143505,10
539710,129716,0140150285,8
539711,129716,0140150625,8
539713,129716,0140151028,9
539715,129716,0140171029,10
539716,129716,0140182217,9
539717,129716,0140190570,8
539719,129716,0140247750,10
539724,129716,0140420649,7
539728,129716,0151000891,10
539733,129716,0155226606,10
539735,129716,0156001217,9
539736,129716,0156003902,10
539738,129716,015640057X,10
539739,129716,0156443007,10
539740,129716,015652791X,10
539741,129716,0156787334,10
539742,129716,0156907380,9
539745,129716,019282760X,9
539748,129716,0192831305,6
539749,129716,0192892118,8
539760,129716,0231072511,10
539765,129716,0300079044,9
539767,129716,0312035462,9
539768,129716,0312062346,8
539770,129716,0312095457,10
539772,129716,0312121903,7
539773,129716,0312144237,7
539775,129716,0312195516,9
539781,129716,0316518492,9
539785,129716,0316769487,9
539786,129716,0316777722,10
539787,129716,0316780375,7
539789,129716,0345301110,9
539790,129716,0345313860,9
539791,129716,0345337662,9
539792,129716,0345351525,8
539795,129716,0345377648,9
539797,129716,0345384466,9
539798,129716,034538475X,8
539804,129716,0345431057,10
539805,129716,0345440137,9
539808,129716,0374267790,9
539809,129716,0375401458,10
539810,129716,0375406530,8
539811,129716,0375410538,8
539817,129716,0375500316,9
539818,129716,0375503803,10
539829,129716,0375815260,10
539830,129716,037582233X,10
539831,129716,0380002930,9
539833,129716,0380788624,10
539835,129716,0380973537,7
539844,129716,0385423977,8
539848,129716,038547167X,9
539849,129716,0385474083,10
539852,129716,0385492677,9
539853,129716,0385498411,9
539857,129716,0385720254,9
539861,129716,0393040909,10
539862,129716,0393041662,9
539863,129716,0393045129,6
539864,129716,0393045897,7
539865,129716,0393047334,10
539866,129716,0393050300,9
539869,129716,039309071X,10
539870,129716,0393303977,9
539872,129716,0393305759,10
539873,129716,0393308316,9
539874,129716,039331037X,10
539875,129716,0393310396,10
539876,129716,0393310752,10
539877,129716,0393312461,10
539879,129716,0393312844,9
539882,129716,0393313239,10
539884,129716,0393314456,10
539885,129716,0393316548,9
539886,129716,0393319849,9
539887,129716,0393320189,9
539888,129716,0393322572,10
539889,129716,0393963039,10
539892,129716,039458581X,9
539895,129716,0394740181,9
539898,129716,0395977894,8
539900,129716,0399141146,10
539901,129716,0399141294,9
539903,129716,0399146431,10
539904,129716,0399148027,6
539906,129716,0399522115,8
539911,129716,0440111498,9
539912,129716,0440204399,10
539913,129716,0440212219,8
539919,129716,0446357200,8
539928,129716,0449212602,10
539937,129716,0451518829,10
539938,129716,0451519299,10
539941,129716,0451523709,9
539942,129716,0451523849,10
539943,129716,0451524934,10
539945,129716,0451525299,10
539946,129716,0451525663,7
539947,129716,0451527100,10
539949,129716,0451627148,9
539950,129716,0451628047,10
539951,129716,0452011485,9
539952,129716,0452264464,10
539953,129716,0452266564,9
539954,129716,0452266637,9
539955,129716,0452266688,10
539956,129716,0452274664,10
539961,129716,0486214370,8
539963,129716,048627053X,8
539964,129716,0486270920,9
539967,129716,0486292797,9
539968,129716,0486401642,9
539970,129716,0486408752,8
539973,129716,0517187213,10
539974,129716,0517205963,10
539975,129716,051770370X,10
539977,129716,0521459761,9
539983,129716,0553211668,8
539984,129716,055321246X,9
539985,129716,0553212621,10
539986,129716,055321330X,10
539987,129716,0553213415,9
539988,129716,0553213482,9
539990,129716,0553251996,9
539991,129716,0553255762,7
540008,129716,067084487X,9
540012,129716,0670868892,9
540016,129716,067154683X,10
540020,129716,0671732498,9
540021,129716,0671742493,9
540022,129716,0671742922,9
540025,129716,0679005080,9
540028,129716,067942573X,8
540032,129716,0679441018,10
540034,129716,0679442766,8
540038,129716,0679603069,8
540042,129716,0679723161,10
540046,129716,0679724516,10
540050,129716,0679732187,10
540051,129716,0679732764,10
540052,129716,0679733167,10
540054,129716,0679735666,10
540056,129716,0679741410,7
540057,129716,0679744479,10
540059,129716,0679750800,10
540061,129716,0679762701,10
540067,129716,0679781587,10
540068,129716,0679886478,10
540070,129716,0684833395,10
540072,129716,0684839350,9
540078,129716,0684874350,9
540080,129716,068807877X,9
540091,129716,0743427084,10
540096,129716,0762409487,9
540102,129716,0801957729,4
540103,129716,0802114369,9
540105,129716,0802130356,10
540106,129716,0802131301,9
540108,129716,0802131786,8
540111,129716,0802135161,10
540112,129716,0802135226,8
540117,129716,0803287127,9
540118,129716,0803287267,10
540121,129716,0804816824,8
540122,129716,0805042024,9
540130,129716,0807012238,9
540131,129716,0807068357,9
540133,129716,0807126179,8
540135,129716,0809225352,9
540136,129716,0809319349,9
540138,129716,0811214583,10
540142,129716,0812885066,10
540145,129716,0816021368,8
540146,129716,0823014606,9
540148,129716,0826317634,9
540150,129716,0847819582,10
540154,129716,0872201058,8
540155,129716,087226209X,10
540156,129716,0874775132,10
540167,129716,0884961273,10
540169,129716,0892813695,8
540171,129716,0895871602,9
540173,129716,0898799104,8
540174,129716,0913734489,9
540179,129716,0918949491,8
540180,129716,0933826834,8
540193,129716,0938078585,7
540201,129716,0963818368,9
540203,129716,096519051X,9
540209,129716,1401089577,10
540211,129716,1555531628,9
540213,129716,1556591101,9
540214,129716,1556700318,9
540222,129716,1565107047,10
540223,129716,156584100X,8
540225,129716,1566194334,8
540226,129716,156718345X,5
540227,129716,1567186904,8
540230,129716,1568460937,10
540231,129716,1570613818,6
540233,129716,1570624097,10
540236,129716,1570716528,10
540237,129716,1570717206,10
540239,129716,1573225320,10
540240,129716,1573225681,8
540242,129716,1573240397,5
540243,129716,1577181301,9
540244,129716,1577311000,9
540246,129716,1582971242,10
540250,129716,1852424311,10
540253,129716,1858682789,5
540255,129716,1884910033,10
540259,129716,1892723018,6
540260,129716,1900131560,9
543366,130554,0027701301,8
543367,130554,0030586461,5
543368,130554,0060215860,6
543369,130554,0060219750,4
543370,130554,0060227575,1
543371,130554,0060254653,5
543372,130554,0060274069,7
543373,130554,0060280069,5
543374,130554,0060283157,5
543375,130554,0061065803,2
543376,130554,0064400018,7
543377,130554,0064400034,7
543378,130554,0064400212,5
543379,130554,0064400999,5
543380,130554,0064401499,5
543381,130554,0064404781,5
543382,130554,0064404870,5
543383,130554,0064405079,7
543384,130554,0064405109,5
543385,130554,0064405850,5
543386,130554,0064407675,5
543387,130554,014034294X,7
543388,130554,014034537X,8
543389,130554,0140361707,9
543390,130554,0140366709,5
543391,130554,0140371915,5
543392,130554,0140374248,7
543393,130554,0140385525,5
543394,130554,0141301074,6
543395,130554,0141301139,8
543396,130554,0141301147,8
543397,130554,0141308974,4
543399,130554,0152002030,5
543400,130554,0152005064,6
543401,130554,0152008152,9
543402,130554,0152017364,6
543403,130554,0152273220,6
543404,130554,0152324909,6
543405,130554,0152754571,5
543407,130554,0316119202,8
543408,130554,0316195618,5
543409,130554,0345272579,8
543410,130554,0345354249,6
543411,130554,0374304696,7
543412,130554,0374327734,7
543414,130554,0374384576,6
543415,130554,0374411816,5
543416,130554,0375802940,1
543417,130554,0375822062,7
543418,130554,0375826688,10
543419,130554,0380436957,5
543420,130554,0380600129,9
543421,130554,0380702843,9
543422,130554,0380709538,7
543423,130554,0380725940,8
543425,130554,0385303882,7
543426,130554,0394810112,9
543427,130554,0394837746,7
543428,130554,0394864042,7
543429,130554,0394864085,7
543430,130554,0394864190,7
543431,130554,0394875796,5
543432,130554,0394890086,5
543433,130554,0394890493,5
543434,130554,0394890507,6
543435,130554,0394947444,5
543436,130554,0395338905,8
543437,130554,0395665566,7
